alloy,temperature,processing,method,status,pred_ys,actual_ys,pred_uts,actual_uts,pred_el,actual_el,pred_em,actual_em,pred_density,pred_gamma_prime,confidence_level,tcp_risk,corrections_applied
Haynes 718 alloy,900.0,wrought,ML_ONLY,SUCCESS,495.7701617266159,,461.88723163207203,,26.683052971653098,,142.29655038444656,134.0,8.11,22.2,MEDIUM,UNKNOWN,0
Haynes 718 alloy,980.0,wrought,ML_ONLY,SUCCESS,433.1939952386898,90.0,412.13443025868276,145.0,28.446410791622114,37.0,137.71225466075052,,8.11,22.2,MEDIUM,UNKNOWN,0
Haynes 718 alloy,1000.0,wrought,ML_ONLY,SUCCESS,301.0103786005062,,303.74065431874135,,30.822207109676313,,131.85532869639505,117.0,8.11,22.2,MEDIUM,UNKNOWN,0
Haynes 718 alloy,1095.0,wrought,ML_ONLY,SUCCESS,301.0103786005062,40.0,303.74065431874135,77.0,30.830101625667524,38.5,129.36165974746854,,8.11,22.2,MEDIUM,UNKNOWN,0
Haynes CABVAL Hastelloy® G-50™ Grade 100 Ni-Cr-Fe-Mo Alloy,23.0,wrought,ML_ONLY,SUCCESS,427.8756419155915,,811.983537344228,,36.60971385683491,,196.4248031861777,192.0,8.16,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® B-2 alloy,20.0,wrought,ML_ONLY,SUCCESS,481.25263226302263,396.0,806.6937096538074,914.0,35.872669296178216,55.0,164.4967542543488,217.0,9.14,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® B-2 alloy,316.0,wrought,ML_ONLY,SUCCESS,472.1060157241648,,794.0008276565856,,35.87259490958154,,155.99063115307138,202.0,9.14,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® B-2 alloy,427.0,wrought,ML_ONLY,SUCCESS,471.7447845546151,,793.4239698806388,,35.87259490958154,,154.08056222041068,196.0,9.14,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® B-2 alloy,538.0,wrought,ML_ONLY,SUCCESS,438.0851437520664,,752.7462660232169,,35.60118873587548,,143.32402212496615,189.0,9.14,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® B-3® alloy,20.0,wrought,ML_ONLY,SUCCESS,484.94740533366564,421.0,819.7360187322961,862.0,35.95022505233322,53.0,169.5791780502035,216.0,9.12,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® B-3® alloy,93.0,wrought,ML_ONLY,SUCCESS,481.4463677360094,379.0,819.4124103338586,834.0,35.90645140121017,57.0,168.37156673611474,,9.12,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® B-3® alloy,100.0,wrought,ML_ONLY,SUCCESS,481.4463677360094,,819.4124103338586,,35.90645140121017,,168.101852380646,213.0,9.12,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® B-3® alloy,200.0,wrought,ML_ONLY,SUCCESS,481.3389641518941,324.0,817.7376742564122,758.0,35.90645140121017,60.0,166.9163552484742,208.0,9.12,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® B-3® alloy,204.0,wrought,ML_ONLY,SUCCESS,481.3389641518941,324.0,817.7376742564122,758.0,35.90645140121017,60.0,164.20115291693122,208.0,9.12,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® B-3® alloy,300.0,wrought,ML_ONLY,SUCCESS,479.7083228691938,,807.9300156374298,,35.90645140121017,,163.14287748049588,202.0,9.12,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® B-3® alloy,316.0,wrought,ML_ONLY,SUCCESS,479.7083228691938,303.0,807.9300156374298,717.0,35.90645140121017,63.0,161.65519319888688,,9.12,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® B-3® alloy,400.0,wrought,ML_ONLY,SUCCESS,479.5101906521231,,807.353157861483,,35.90645140121017,,159.8940010981451,197.0,9.12,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® B-3® alloy,427.0,wrought,ML_ONLY,SUCCESS,479.5101906521231,290.0,807.353157861483,703.0,35.90645140121017,62.0,158.87375268505917,,9.12,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® B-3® alloy,500.0,wrought,ML_ONLY,SUCCESS,479.1513005819962,,807.353157861483,,35.90645140121017,,149.73407153664039,190.0,9.12,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® B-3® alloy,538.0,wrought,ML_ONLY,SUCCESS,456.9299565878556,269.0,769.287239892733,676.0,35.67919271895919,59.0,146.47358111915992,,9.12,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® B-3® alloy,600.0,wrought,ML_ONLY,SUCCESS,456.8757655958325,,756.9837319009876,,35.68135326000683,,144.4625176289021,185.0,9.12,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® B-3® alloy,649.0,wrought,ML_ONLY,SUCCESS,451.5614803175122,317.0,721.4476906412219,717.0,35.26152103039257,56.0,141.17681206249586,,9.12,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-2000® alloy,20.0,wrought,ML_ONLY,SUCCESS,429.2254628523398,393.0,828.7394943845854,779.0,41.52396998849753,68.0,198.68884009787953,,8.47,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-2000® alloy,25.0,wrought,ML_ONLY,SUCCESS,422.5350331648398,,828.2311325681792,,41.52915797677877,,198.4595996803991,207.0,8.47,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-2000® alloy,316.0,wrought,ML_ONLY,SUCCESS,419.99290984104505,,817.0501020078078,,41.52364950552042,,188.81601259713318,190.0,8.47,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-2000® alloy,427.0,wrought,ML_ONLY,SUCCESS,419.7947776239743,,816.4732442318611,,41.52364950552042,,183.31396858665573,177.0,8.47,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-2000® alloy,538.0,wrought,ML_ONLY,SUCCESS,386.37677500501934,,775.0892110287361,,41.471761993313386,,173.93396161716802,171.0,8.47,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-2000® alloy,649.0,wrought,ML_ONLY,SUCCESS,372.9429448070102,,725.4813926413424,,41.76387049703891,,167.3465739906081,162.0,8.47,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-22® alloy,21.0,wrought,ML_ONLY,SUCCESS,431.77024047321925,407.0,798.0977840172795,800.0,41.87039819682006,57.0,197.73379062594728,206.0,8.66,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-22® alloy,93.0,wrought,ML_ONLY,SUCCESS,422.39051024860987,372.0,797.774175618842,758.0,41.900084170941156,58.0,196.9533217592966,,8.66,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-22® alloy,200.0,wrought,ML_ONLY,SUCCESS,422.28310666449454,303.0,796.0994395413957,703.0,41.900084170941156,57.0,195.22290166968185,197.0,8.66,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-22® alloy,204.0,wrought,ML_ONLY,SUCCESS,422.28310666449454,303.0,796.0994395413957,703.0,41.900084170941156,57.0,192.57658514136153,197.0,8.66,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-22® alloy,300.0,wrought,ML_ONLY,SUCCESS,419.0281154399833,,783.5322409001644,,41.900084170941156,,189.79490704239174,191.0,8.66,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-22® alloy,316.0,wrought,ML_ONLY,SUCCESS,419.0281154399833,286.0,783.5322409001644,676.0,41.900084170941156,62.0,187.02273299968203,,8.66,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-22® alloy,400.0,wrought,ML_ONLY,SUCCESS,418.66688427043357,,782.9553831242177,,41.900084170941156,,183.8489644300843,185.0,8.66,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-22® alloy,427.0,wrought,ML_ONLY,SUCCESS,418.66688427043357,283.0,782.9553831242177,655.0,41.900084170941156,67.0,181.68262074111945,,8.66,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-22® alloy,500.0,wrought,ML_ONLY,SUCCESS,418.30799420030667,,782.9553831242177,,41.900084170941156,,176.9588854972272,179.0,8.66,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-22® alloy,538.0,wrought,ML_ONLY,SUCCESS,371.5231889024551,276.0,737.8519895695302,627.0,41.83646264994506,61.0,174.78113586343812,,8.66,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-22® alloy,600.0,wrought,ML_ONLY,SUCCESS,369.70152347619705,,723.8278714804983,,42.051204433246085,,171.07890800834917,174.0,8.66,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-22® alloy,649.0,wrought,ML_ONLY,SUCCESS,359.6635901265877,248.0,687.2329923301077,586.0,41.491430034442374,65.0,168.161870044482,,8.66,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-22® alloy,700.0,wrought,ML_ONLY,SUCCESS,357.0950476461189,,684.9407254844045,,41.454673518939444,,167.34557823539996,168.0,8.66,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-22® alloy,760.0,wrought,ML_ONLY,SUCCESS,328.42126792499755,241.0,577.2559173846264,524.0,42.46396928524274,63.0,160.51954995864676,,8.66,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-22® alloy,800.0,wrought,ML_ONLY,SUCCESS,320.4074892384741,,571.8933685565014,,42.531388337366764,,159.83623849624442,160.0,8.66,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-22® alloy,900.0,wrought,ML_ONLY,SUCCESS,238.2399342786058,,326.48102372795535,,42.65525827916905,,146.77097416783062,152.0,8.66,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-22® alloy,1000.0,wrought,ML_ONLY,SUCCESS,168.0542792643883,,227.7952170246997,,43.58211418570661,,138.02599252761908,144.0,8.66,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-276 alloy,20.0,wrought,ML_ONLY,SUCCESS,496.6606135250064,364.7,810.2169915284362,826.7,40.15576305648456,61.0,198.29592284767173,205.0,8.82,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-276 alloy,204.0,wrought,ML_ONLY,SUCCESS,488.5294672651098,,807.5264150339476,696.4,40.15568866988788,,193.51887642466025,195.0,8.82,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-276 alloy,316.0,wrought,ML_ONLY,SUCCESS,485.51696975797245,,795.8686463098629,681.2,40.15568866988788,68.0,188.10553276904471,188.0,8.82,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-276 alloy,427.0,wrought,ML_ONLY,SUCCESS,485.15573858842276,,795.2917885339161,,40.15568866988788,67.0,182.72203241127474,182.0,8.82,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-276 alloy,538.0,wrought,ML_ONLY,SUCCESS,437.70134375755373,,751.002695516338,,40.00891819259296,,174.37076376742243,176.0,8.82,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-4 alloy,20.0,wrought,ML_ONLY,SUCCESS,485.7144731708089,421.0,813.5663232538134,801.0,41.54322800768823,55.0,201.0082146875485,211.0,8.61,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-4 alloy,93.0,wrought,ML_ONLY,SUCCESS,478.403712672762,,813.0579614374071,,41.518655635251704,,200.30031662167912,207.0,8.61,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-4 alloy,204.0,wrought,ML_ONLY,SUCCESS,478.2963090886467,403.0,810.5094173959311,706.0,41.518655635251704,55.0,196.35177723590283,201.0,8.61,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-4 alloy,316.0,wrought,ML_ONLY,SUCCESS,475.7077804942752,371.0,798.824164316449,675.0,41.518655635251704,61.0,190.18988114912605,194.0,8.61,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-4 alloy,427.0,wrought,ML_ONLY,SUCCESS,475.5096482772045,320.0,798.2473065405024,656.0,41.518655635251704,68.0,184.61106869618814,187.0,8.61,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-4 alloy,538.0,wrought,ML_ONLY,SUCCESS,426.6460974612502,299.0,748.9458844213618,645.0,41.38519654406518,55.0,176.26497735805944,179.0,8.61,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-4 alloy,649.0,wrought,ML_ONLY,SUCCESS,421.8995014049442,291.0,695.5208294723988,571.0,41.28234249246495,50.0,169.53164495491743,171.0,8.61,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-4 alloy,760.0,wrought,ML_ONLY,SUCCESS,388.2973991747144,260.0,574.3667619147745,476.0,42.32325438147044,44.0,162.6325474537254,162.0,8.61,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-4 alloy,871.0,wrought,ML_ONLY,SUCCESS,277.83897069949296,,327.81765721736906,,42.55078541000515,,149.13223280054004,152.0,8.61,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® C-4 alloy,982.0,wrought,ML_ONLY,SUCCESS,172.9152545867749,,222.19885193533574,,43.7298390560735,,139.78912147435238,141.0,8.61,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® G-30® alloy,20.0,wrought,ML_ONLY,SUCCESS,417.0335987766216,338.0,786.8551955109496,689.0,42.616864806689996,56.0,198.58581949526425,202.0,8.16,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® G-30® alloy,93.0,wrought,ML_ONLY,SUCCESS,410.93405043677785,290.0,786.3468336945433,655.0,42.611913329639215,54.0,197.50544085820533,,8.16,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® G-30® alloy,200.0,wrought,ML_ONLY,SUCCESS,410.43854750298516,248.0,782.130725043533,607.0,42.611913329639215,59.0,195.5607183063172,196.0,8.16,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® G-30® alloy,204.0,wrought,ML_ONLY,SUCCESS,410.43854750298516,248.0,782.1307250435327,607.0,42.611913329639215,59.0,192.78800559879767,196.0,8.16,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® G-30® alloy,300.0,wrought,ML_ONLY,SUCCESS,406.87968456819965,,771.0278365620459,,42.611913329639215,,189.55776485342017,195.0,8.16,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® G-30® alloy,316.0,wrought,ML_ONLY,SUCCESS,406.87968456819965,228.0,771.0278365620459,572.0,42.611913329639215,59.0,186.04708370107642,,8.16,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® G-30® alloy,400.0,wrought,ML_ONLY,SUCCESS,406.2459623928828,,770.4509787860992,,42.611913329639215,,182.83912892609925,192.0,8.16,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® G-30® alloy,427.0,wrought,ML_ONLY,SUCCESS,406.24596239288286,214.0,770.4509787860993,552.0,42.611913329639215,60.0,180.66515584260316,,8.16,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® G-30® alloy,500.0,wrought,ML_ONLY,SUCCESS,406.0741934072784,,770.4509787860992,,42.611913329639215,,175.18867791097165,187.0,8.16,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® G-30® alloy,538.0,wrought,ML_ONLY,SUCCESS,360.6482748281768,200.0,718.3499045673493,524.0,42.58052981523492,62.0,171.165690545249,,8.16,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® N,14.0,wrought,ML_ONLY,SUCCESS,442.7941004088956,,790.9447073711472,,43.08902017636247,,175.34363533054392,219.0,8.54,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® N,20.0,wrought,ML_ONLY,SUCCESS,442.7941004088955,314.0,790.9447073711472,794.0,43.08902017636246,50.7,175.34363533054392,,8.54,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® N,221.0,wrought,ML_ONLY,SUCCESS,438.9694345525043,,786.9182439418798,,43.16396824113623,,170.10079260293762,202.0,8.54,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® N,410.0,wrought,ML_ONLY,SUCCESS,436.28732328429305,,780.0472598173337,,43.19654720614405,,165.05471169886556,192.0,8.54,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® N,500.0,wrought,ML_ONLY,SUCCESS,435.9284332141662,,780.0472598173337,,43.19654720614405,,155.24858120346252,187.0,8.54,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® N,577.0,wrought,ML_ONLY,SUCCESS,411.65083006475214,,736.8201785185056,,43.19388264010401,,151.94948604965393,181.0,8.54,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® N,593.0,wrought,ML_ONLY,SUCCESS,410.7797032079677,227.0,735.8236322196044,599.0,43.32305988525925,45.3,150.9028444683193,,8.54,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® N,632.0,wrought,ML_ONLY,SUCCESS,409.15099673246937,,729.4953947720703,,43.446998374629416,,149.7807893726113,181.0,8.54,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® N,700.0,wrought,ML_ONLY,SUCCESS,412.41295962309437,218.0,690.4835539517578,480.0,43.9744107891802,30.0,146.4400911304238,171.0,8.54,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® N,704.0,wrought,ML_ONLY,SUCCESS,409.9959485296159,218.0,677.7151454202799,480.0,44.15401709406129,30.0,145.9899375252973,171.0,8.54,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® N,800.0,wrought,ML_ONLY,SUCCESS,386.7162804322834,,574.6076550771306,,45.06618942990669,,140.6808049512735,163.0,8.54,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® N,815.0,wrought,ML_ONLY,SUCCESS,368.21010052716997,203.0,536.7391205084143,385.0,45.06757183433881,24.3,139.6308130796798,,8.54,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® N,854.0,wrought,ML_ONLY,SUCCESS,336.0850066706974,,437.56727233937204,,45.110030746517246,,136.24806621381268,157.0,8.54,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® N,904.0,wrought,ML_ONLY,SUCCESS,301.1867370173771,,332.60775390675485,,44.9987522125817,,132.60109998249817,151.0,8.54,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® N,927.0,wrought,ML_ONLY,SUCCESS,288.1776654855255,179.0,314.61961136846287,234.0,44.9987522125817,30.0,131.23142260321958,,8.54,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® N,954.0,wrought,ML_ONLY,SUCCESS,282.8454098868068,,301.4055410984216,,45.16717858708991,,130.71754705450374,143.0,8.54,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® N,1000.0,wrought,ML_ONLY,SUCCESS,214.80923892733415,,240.04084078103884,,45.412917570244204,,126.36013280889827,136.0,8.54,0.0,MEDIUM,UNKNOWN,0
Haynes Hastelloy® N,1049.0,wrought,ML_ONLY,SUCCESS,214.80923892733415,,240.04084078103884,,45.412917570244204,,125.10217193213774,122.0,8.54,0.0,MEDIUM,UNKNOWN,0
Nickel Alloy 59,20.0,wrought,ML_ONLY,SUCCESS,495.79959407045357,320.0,832.5129238634308,690.0,40.143883084110456,40.0,198.47452869463353,210.0,8.52,0.0,MEDIUM,UNKNOWN,0
Special Metals INCOLOY® alloy 890 Ni-Cr-Fe Superalloy,22.0,wrought,ML_ONLY,SUCCESS,359.8687986362986,272.0,764.7881954428178,652.0,48.030993776083676,46.6,193.5749171120999,195.1,7.74,0.0,MEDIUM,UNKNOWN,0
Special Metals INCOLOY® alloy 890 Ni-Cr-Fe Superalloy,100.0,wrought,ML_ONLY,SUCCESS,359.8687986362986,,764.7881954428178,,48.030993776083676,,192.66503467889697,191.0,7.74,0.0,MEDIUM,UNKNOWN,0
Special Metals INCOLOY® alloy 890 Ni-Cr-Fe Superalloy,300.0,wrought,ML_ONLY,SUCCESS,355.28787395512114,,748.4278970334519,,48.16601727359199,,184.07941437656257,180.0,7.74,0.0,MEDIUM,UNKNOWN,0
Special Metals INCOLOY® alloy 890 Ni-Cr-Fe Superalloy,500.0,wrought,ML_ONLY,SUCCESS,354.13524681055145,,747.8510392575054,,48.239863870199585,,167.86045732466278,166.9,7.74,0.0,MEDIUM,UNKNOWN,0
Special Metals INCOLOY® alloy 890 Ni-Cr-Fe Superalloy,700.0,wrought,ML_ONLY,SUCCESS,318.47652769970495,,640.9933326074718,,49.55623402114438,,156.59516362634952,151.7,7.74,0.0,MEDIUM,UNKNOWN,0
Special Metals INCOLOY® alloy 890 Ni-Cr-Fe Superalloy,870.0,wrought,ML_ONLY,SUCCESS,251.9364520301283,110.0,385.0215031058999,132.0,52.030845363986444,84.8,144.6171312068372,,7.74,0.0,MEDIUM,UNKNOWN,0
Special Metals INCOLOY® alloy 890 Ni-Cr-Fe Superalloy,900.0,wrought,ML_ONLY,SUCCESS,212.21363556284314,,287.15776409222804,,52.8491322597384,,139.8047990535169,138.6,7.74,0.0,MEDIUM,UNKNOWN,0
Special Metals INCOLOY® alloy 890 Ni-Cr-Fe Superalloy,980.0,wrought,ML_ONLY,SUCCESS,193.54462468366404,66.0,254.97025334677423,92.0,53.037814050244585,98.0,136.41453561309896,,7.74,0.0,MEDIUM,UNKNOWN,0
Special Metals INCOLOY® alloy 890 Ni-Cr-Fe Superalloy,1100.0,wrought,ML_ONLY,SUCCESS,147.09379231672068,44.0,198.8228076680633,62.0,53.53394022517134,83.6,129.47014967188824,,7.74,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® 622 Nickel Superalloy (UNS N06022) Plate 0.250 in (6.4 mm),20.0,wrought,ML_ONLY,SUCCESS,435.2337695164392,311.0,802.2054124823628,699.8,40.56945015550977,69.0,197.9180672989263,209.0,8.72,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® 725 Nickel Superalloy (UNS N07725),20.0,wrought,ML_ONLY,SUCCESS,778.665110026805,427.0,1095.6955753899365,855.0,21.633005911313703,57.0,196.9906086657273,204.0,8.24,15.3,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy 686 Nickel Superalloy Sheet (UNS N06686),20.0,wrought,ML_ONLY,SUCCESS,532.1721121119676,421.0,842.6207985532417,848.0,37.0111904727067,59.0,194.02082727698178,207.0,8.75,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy 686 Nickel Superalloy Sheet (UNS N06686),100.0,wrought,ML_ONLY,SUCCESS,524.1483084010301,,842.2971901548042,,37.05439001189127,,193.01652877428603,205.0,8.75,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy 686 Nickel Superalloy Sheet (UNS N06686),200.0,wrought,ML_ONLY,SUCCESS,524.1483084010301,,840.6224540773578,,37.05439001189127,,191.97826606333365,197.0,8.75,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy 686 Nickel Superalloy Sheet (UNS N06686),300.0,wrought,ML_ONLY,SUCCESS,521.2324553376534,,831.9897021051028,,37.04888154063292,,187.01638547724798,193.0,8.75,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy 686 Nickel Superalloy Sheet (UNS N06686),400.0,wrought,ML_ONLY,SUCCESS,520.8712241681036,,831.4128443291561,,37.04888154063292,,181.3609983962902,185.0,8.75,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy 686 Nickel Superalloy Sheet (UNS N06686),500.0,wrought,ML_ONLY,SUCCESS,520.5123340979767,,831.4128443291561,,37.02603741494549,,173.89119712953232,183.0,8.75,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy 686 Nickel Superalloy Sheet (UNS N06686),600.0,wrought,ML_ONLY,SUCCESS,479.6654030099327,,780.8538012545555,,36.99818022849075,,168.46635849906494,173.0,8.75,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy 686 Nickel Superalloy Sheet (UNS N06686),700.0,wrought,ML_ONLY,SUCCESS,467.32992327360455,,746.092936996743,,36.362567740697784,,164.82590134574463,165.0,8.75,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,21.0,wrought,ML_ONLY,SUCCESS,387.2354211587487,403.0,772.0561807427127,824.0,47.5790955366531,46.0,194.15672645059988,212.0,8.85,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,22.0,wrought,ML_ONLY,SUCCESS,382.0750512857018,403.0,771.7325723442752,824.0,47.56061142105251,46.0,193.99232062784597,212.0,8.85,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,100.0,wrought,ML_ONLY,SUCCESS,382.0750512857018,,771.7325723442752,,47.56061142105251,,193.05859302048262,208.0,8.85,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,200.0,wrought,ML_ONLY,SUCCESS,381.6343522607362,386.0,768.7316216871184,772.0,47.56061142105251,45.0,191.8011342164407,203.0,8.85,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,204.0,wrought,ML_ONLY,SUCCESS,381.6343522607362,386.0,768.7316216871184,772.0,47.56061142105251,45.0,189.84739123548368,203.0,8.85,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,300.0,wrought,ML_ONLY,SUCCESS,377.8841280021897,,756.548219050542,,47.593190386060314,,187.49408168249525,199.0,8.85,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,316.0,wrought,ML_ONLY,SUCCESS,377.8841280021897,372.0,756.548219050542,758.0,47.593190386060314,46.0,184.23608795264408,,8.85,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,400.0,wrought,ML_ONLY,SUCCESS,377.123898742258,,754.8267072328251,,47.65230493325842,,181.7648428336496,194.0,8.85,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,427.0,wrought,ML_ONLY,SUCCESS,377.123898742258,359.0,754.8267072328251,745.0,47.65230493325842,48.0,179.0149420157785,,8.85,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,500.0,wrought,ML_ONLY,SUCCESS,376.76500867213116,,754.8267072328251,,47.65230493325842,,174.46664959523872,188.0,8.85,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,538.0,wrought,ML_ONLY,SUCCESS,341.90677808131085,310.0,702.8214887269658,724.0,47.76554040689123,40.0,170.01822430226997,,8.85,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,600.0,wrought,ML_ONLY,SUCCESS,339.9831215742021,,692.1814433118154,,48.14777782093003,,166.80737580772708,183.0,8.85,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,649.0,wrought,ML_ONLY,SUCCESS,335.9039742353349,290.0,653.7352458020498,724.0,48.77890803943589,50.0,163.3845013570435,,8.85,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,700.0,wrought,ML_ONLY,SUCCESS,336.3809029462724,,651.0301066418936,,48.730076099738625,,163.12326325889896,175.0,8.85,0.0,MEDIUM,UNKNOWN,0
